15.3835 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor instance at 0x7f1a1a87fc20>, name='window1', pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units='pix', useFBO=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
15.3836 	EXP 	window1: recordFrameIntervals = False
15.5501 	EXP 	window1: recordFrameIntervals = True
15.7331 	EXP 	window1: recordFrameIntervals = False
16.0714 	EXP 	Created Instructions = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.075, italic=False, name='Instructions', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units='norm', win=Window(...), wrapWidth=1)
16.0752 	EXP 	Created fixationcross = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='fixationcross', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units='norm', win=Window(...), wrapWidth=1)
16.1020 	EXP 	Created image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 600.,  600.]), texRes=128, units='pix', win=Window(...))
16.1760 	EXP 	window1: units = 'norm'
16.2116 	EXP 	window1: units = 'pix'
16.2118 	EXP 	Created rating = RatingScale(acceptKeys=['return'], acceptPreText=UNKNOWN, acceptSize=UNKNOWN, acceptText=u'accept?', autoLog=True, choices=False, depth=0, disappear=False, flipVert=False, high=9, kwargs=UNKNOWN, labels=list(...), leftKeys=['left'], lineColor='White', low=1, marker=ShapeStim(...), markerColor='DarkBlue', markerExpansion=UNKNOWN, markerStart=None, maxTime=0.0, minTime=0.4, mouseOnly=False, name='rating', noMouse=False, pos=[0.0, 0.0], precision=1, respKeys=['1', '2', '3', '4', '5', '6', '7', '8', '9'], rightKeys=['right'], scale=str(...), self=UNKNOWN, showAccept=True, showValue=True, singleClick=False, size=0.6, skipKeys=['tab'], stretch=1.0, textColor='LightGray', textFont='Helvetica Bold', textSize=0.12, tickHeight=1.0, tickMarks=8.0, win=Window(...))
16.2608 	EXP 	Created instruct2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.075, italic=False, name='instruct2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units='norm', win=Window(...), wrapWidth=1)
16.2630 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=40, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units='pix', win=Window(...), wrapWidth=500)
16.2652 	EXP 	Created Left = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Left', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 600.,  600.]), texRes=128, units='pix', win=Window(...))
16.2671 	EXP 	Created Right = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='Right', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 600.,  600.]), texRes=128, units='pix', win=Window(...))
16.2804 	EXP 	Created feedback = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.075, italic=False, name='feedback', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units='norm', win=Window(...), wrapWidth=1)
16.2862 	EXP 	rating: flipVert = False
16.2862 	EXP 	rating: autoLog = True
16.2862 	EXP 	Instructions: autoDraw = True
79.7997 	DATA 	Keypress: space
79.8411 	EXP 	Imported condAppreciation.csv as conditions, 83 conditions, 2 params
79.8418 	EXP 	Created sequence: random, trialTypes=83, nReps=1, seed=None
79.8423 	EXP 	New trial (rep=0, index=0): {'images': u'images/i14.bmp', 'condition': u'scrambled'}
79.8589 	EXP 	RatingScale rating: reset()
79.8647 	EXP 	Instructions: autoDraw = False
79.8647 	EXP 	image: image = u'images/i14.bmp'
79.8647 	EXP 	fixationcross: autoDraw = True
80.3498 	EXP 	fixationcross: autoDraw = False
80.8658 	EXP 	image: autoDraw = True
80.9493 	EXP 	image: autoDraw = False
81.0657 	EXP 	rating: autoDraw = True
84.2333 	DATA 	Mouse: Left button down, pos=(959,553)
84.3159 	DATA 	Mouse:  Left button up, pos=(959,553)
86.3327 	DATA 	Mouse: Left button down, pos=(1060,413)
86.3350 	DATA 	RatingScale rating: (mouse response) rating=5
86.3350 	DATA 	RatingScale rating: rating RT=5.285
86.3351 	DATA 	RatingScale rating: history=[(None, 0.0), (5, 3.185), (5, 5.285)]
86.3506 	EXP 	New trial (rep=0, index=1): {'images': u'images/k20.bmp', 'condition': u'gestalt'}
86.3772 	EXP 	RatingScale rating: reset()
86.3825 	EXP 	fixationcross: autoDraw = False
86.3825 	EXP 	image: autoDraw = False
86.3825 	EXP 	rating: autoDraw = False
86.3825 	EXP 	image: image = u'images/k20.bmp'
86.3825 	EXP 	fixationcross: autoDraw = True
86.3991 	DATA 	Mouse:  Left button up, pos=(1060,413)
86.8664 	EXP 	fixationcross: autoDraw = False
87.3825 	EXP 	image: autoDraw = True
87.4659 	EXP 	image: autoDraw = False
87.5824 	EXP 	rating: autoDraw = True
90.3825 	DATA 	Mouse: Left button down, pos=(960,538)
90.4992 	DATA 	Mouse:  Left button up, pos=(960,538)
91.2992 	DATA 	Mouse: Left button down, pos=(980,426)
91.3012 	DATA 	RatingScale rating: (mouse response) rating=5
91.3012 	DATA 	RatingScale rating: rating RT=3.735
91.3012 	DATA 	RatingScale rating: history=[(None, 0.0), (5, 2.817), (5, 3.735)]
91.3163 	EXP 	New trial (rep=0, index=2): {'images': u'images/k17.bmp', 'condition': u'gestalt'}
91.3463 	EXP 	RatingScale rating: reset()
91.3523 	EXP 	fixationcross: autoDraw = False
91.3523 	EXP 	image: autoDraw = False
91.3523 	EXP 	rating: autoDraw = False
91.3523 	EXP 	image: image = u'images/k17.bmp'
91.3523 	EXP 	fixationcross: autoDraw = True
91.3825 	DATA 	Mouse:  Left button up, pos=(980,426)
91.8325 	EXP 	fixationcross: autoDraw = False
92.3493 	EXP 	image: autoDraw = True
92.4324 	EXP 	image: autoDraw = False
92.5492 	EXP 	rating: autoDraw = True
94.9660 	DATA 	Mouse: Left button down, pos=(960,553)
95.0514 	DATA 	Mouse:  Left button up, pos=(960,553)
95.8158 	DATA 	Mouse: Left button down, pos=(962,397)
95.8179 	DATA 	RatingScale rating: (mouse response) rating=5
95.8179 	DATA 	RatingScale rating: rating RT=3.285
95.8179 	DATA 	RatingScale rating: history=[(None, 0.0), (5, 2.435), (5, 3.285)]
95.8330 	EXP 	New trial (rep=0, index=3): {'images': u'images/k03.bmp', 'condition': u'gestalt'}
95.8386 	EXP 	RatingScale rating: reset()
95.8492 	EXP 	fixationcross: autoDraw = False
95.8492 	EXP 	image: autoDraw = False
95.8492 	EXP 	rating: autoDraw = False
95.8492 	EXP 	image: image = u'images/k03.bmp'
95.8492 	EXP 	fixationcross: autoDraw = True
95.9158 	DATA 	Mouse:  Left button up, pos=(962,397)
96.3492 	EXP 	fixationcross: autoDraw = False
96.8659 	EXP 	image: autoDraw = True
96.9492 	EXP 	image: autoDraw = False
97.0664 	EXP 	rating: autoDraw = True
102.0992 	DATA 	Mouse: Left button down, pos=(899,546)
102.1992 	DATA 	Mouse:  Left button up, pos=(899,546)
103.0825 	DATA 	Mouse: Left button down, pos=(936,399)
103.0845 	DATA 	RatingScale rating: (mouse response) rating=4
103.0845 	DATA 	RatingScale rating: rating RT=6.035
103.0845 	DATA 	RatingScale rating: history=[(None, 0.0), (4, 5.051), (4, 6.035)]
103.0996 	EXP 	New trial (rep=0, index=4): {'images': u'images/i13.bmp', 'condition': u'scrambled'}
103.1051 	EXP 	RatingScale rating: reset()
103.1156 	EXP 	fixationcross: autoDraw = False
103.1156 	EXP 	image: autoDraw = False
103.1156 	EXP 	rating: autoDraw = False
103.1156 	EXP 	image: image = u'images/i13.bmp'
103.1156 	EXP 	fixationcross: autoDraw = True
103.1493 	DATA 	Mouse:  Left button up, pos=(936,399)
103.6156 	EXP 	fixationcross: autoDraw = False
104.1326 	EXP 	image: autoDraw = True
104.2158 	EXP 	image: autoDraw = False
104.3324 	EXP 	rating: autoDraw = True
106.5158 	DATA 	Mouse: Left button down, pos=(889,546)
106.5991 	DATA 	Mouse:  Left button up, pos=(889,546)
107.2326 	DATA 	Mouse: Left button down, pos=(980,398)
107.2348 	DATA 	RatingScale rating: (mouse response) rating=4
107.2348 	DATA 	RatingScale rating: rating RT=2.919
107.2349 	DATA 	RatingScale rating: history=[(None, 0.0), (4, 2.201), (4, 2.919)]
107.2498 	EXP 	New trial (rep=0, index=5): {'images': u'images/i27.bmp', 'condition': u'scrambled'}
107.2835 	EXP 	RatingScale rating: reset()
